item_Desc_clda_helmet_01	ダメージ軽減率：30%\n適正温度-63 / 93 °C\n\nCaldera の Badami ヘルメットは、強靭なポリカーボネート製シェルと抗菌ライナーで頭部を保護し、どんな未開の地にも果敢に挑むことができます。このヘルメットは宇宙用ではないので、通気性の良い環境でのみ着用すること。	MoMo
item_Desc_clda_undersuit_01_01_01	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-30 / 60 °C\n\nより快適で自然な動きを可能にするフレキシブルなガスケットと、便利な胸部コネクターポートオプションを備えたCaldera のLevin は、あらゆる探検家にとって実用的な選択肢となっています。このアンダースーツは、長時間の使用に耐えるよう改修済みです。	MoMo
item_Desc_clda_undersuit_02	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-30 / 60 °C\n\n冒険用でありながら日常生活でも快適な Markanda アンダースーツは、探検家たちに愛されてきました。ユニークなパッチワーク・デザインは、柔軟性と弾力性を兼ね備えたアンダースーツを作り出し、防臭効果のある SureSoftインナーライニングは脱ぎたくなくなるような着心地を提供します。このアンダースーツは長時間の使用に備えて修繕を施してあります。	MoMo
item_Desc_clda_undersuit_02_02_01	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-30 / 60 °C\n\n冒険用でありながら日常生活でも快適な Markanda アンダースーツは、探検家たちに愛されてきました。ユニークなパッチワーク・デザインは、柔軟性と弾力性を兼ね備えたアンダースーツを作り出し、防臭効果のある SureSoftインナーライニングは脱ぎたくなくなるような着心地を提供します。このエディションは、今はなき Pyrotechnic Amalgamated 社のカラーとロゴを採用しています。	MoMo
item_Desc_clda_utility_heavy_backpack_01	アイテムタイプ：ヘビーバックパック\n運搬容量：120k μSCU\nコア適合性：ヘビー\n\nPembroke は人間の耐久力の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。広々としたバックパックがこの先進的なアーマーを引き立て、大胆に新しい地平線を越えようとする人たちは、旅の終わりまでPembroke に頼ることができます。	MoMo
item_Desc_clda_utility_heavy_backpack_02	アイテムタイプ：ヘビーバックパック\n運搬容量：120k μSCU\nコア適合性：ヘビー\n\nPembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。広々としたバックパックが特徴的なペンブロークのRSIエディションは、大胆な新しい地平線を越えようとする人たちをスタイリッシュにサポートします。	MoMo
item_Desc_clda_utility_heavy_backpack_02_01_9tails01	アイテムタイプ：ヘビーバックパック\n運搬容量：120k μSCU\nコア適合性：ヘビー\n\nCaldera の Pembroke バックパックを改良したバージョン。Pembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。広々としたバックパックが特徴的なペンブロークのRSIエディションは、大胆な新しい地平線を越えようとする人たちをスタイリッシュにサポートします。	MoMo
item_Desc_clda_utility_heavy_helmet_01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\n\nPembroke は人間の耐久力の限界を引き延ばすために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件にインテリジェントに適応し、着用者の体温を安定させます。また、最先端の生命維持システムと統合された特注のヘルメットも特徴で、新たな地平を大胆に横断しようとする人々は、Pembroke に旅の終わりまで頼ることができます。	MoMo
item_Desc_clda_utility_heavy_helmet_02	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\n\nPembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。最先端の生命維持システムと統合された特注のヘルメットも特徴で、ペンブロークのRSIエディションは大胆な新しい地平線を越えようとする人たちをスタイリッシュにサポートします。	MoMo
item_Desc_clda_utility_heavy_helmet_02_01_9tails01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\n\nCaldera の Pembroke ヘルメットの原型を改良したバージョン。Pembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。また、最先端の生命維持システムと統合された特注のヘルメットも特徴で、Pembroke  RSI エディションは、大胆な新しい地平線を渡ろうとする人たちがスタイリッシュに渡れることを保証します。	MoMo
item_Desc_clda_utility_heavy_helmet_03	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 245 °C\n\n耐久性とクラシカルな美しさを併せ持つ Siebe ヘルメットは、宇宙と大気圏の両方で見られる過酷な条件下で活躍するために Caldera によってデザインされました。弾力性がありながら軽量なプレートと耐衝撃性のバイザーは、プレミアムなプロテクションを提供し、統合されたモニタリングシステムは、環境の変動から着用者を保護するのに役立ちます。	MoMo
item_Desc_clda_utility_heavy_suit_01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\nバックパック互換性：すべて\n\nPembroke は人間の耐久力の限界を引き延ばすために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件にインテリジェントに適応し、着用者の体温を安定させます。また、また、最先端の生命維持システムと統合された特注のヘルメットも特徴で、新たな地平を大胆に横断しようとする人々は、Pembroke に旅の終わりまで頼ることができます。	MoMo
item_Desc_clda_utility_heavy_suit_02	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\nバックパック互換性：すべて\n\nCaldera の Pembroke ヘルメットの原型を改良したバージョン。Pembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。Pembroke の特別な RSI エディションは、大胆な新しい地平線を渡ろうとする人たちがスタイリッシュに渡れることを保証します。	MoMo
item_Desc_clda_utility_heavy_suit_02_01_9tails01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-75 / 225 °C\nバックパック互換性：すべて\n\nCaldera の Pembroke ヘルメットの原型を改良したバージョン。Pembroke RSI エディションは、人間の耐久性の限界を広げるために設計され、人を寄せ付けない高温環境の極限の暑さに耐えられるように作られています。Caldera のクラス最高の探査用アーマープラットフォームをベースに、高度なセンサー群が環境条件に合わせてインテリジェントに調整し、着用者の体温を安定させます。Pembroke の特別な RSI エディションは、大胆な新しい地平線を渡ろうとする人たちがスタイリッシュに渡れることを保証します。	MoMo
item_Desc_ctl_deckcrew_undersuit_01_lum01_01	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-5 / 50 °C\n\n耐久性に優れたポリファイバー素材、快適なフィット感、ホリデーシーズンならではのデザインが特徴のアンダースーツ。	MoMo
item_Desc_ctl_deckcrew_undersuit_01_lum01_06	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-5 / 50 °C\n\n耐久性に優れたポリファイバー素材、快適なフィット感、ホリデーシーズンならではのデザインが特徴のアンダースーツ。	MoMo
item_Desc_ctl_deckcrew_undersuit_01_lum01_07	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-5 / 50 °C\n\n耐久性に優れたポリファイバー素材、快適なフィット感、ホリデーシーズンならではのデザインが特徴のアンダースーツ。	MoMo
item_Desc_doom_armor_medium_arms_02_01_01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-52 / 82 °C\n\nスクラップ・シックで印象的なドレス！Stitcher アーマーは、テープと善意で組み立てられているように見えるかもしれませんが、宇宙空間でも安全です。ファンキーな二重襟、豊富な収納、背中のメタルシリンダーに取り付けられた産業用ホースが特徴。	MoMo
item_Desc_doom_armor_medium_core_02_01_01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：7.5k μSCU\n適正温度： -52 / 82 °C\nバックパック互換性：ライト、ミディアム\n\nスクラップ・シックで印象的なドレス！Stitcher アーマーは、テープと善意で組み立てられているように見えるかもしれませんが、宇宙空間でも安全です。ファンキーな二重襟、豊富な収納、背中のメタルシリンダーに取り付けられた産業用ホースが特徴。	MoMo
item_Desc_doom_armor_medium_legs_02_01_01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：4.5k μSCU\n適正温度：-52 / 82 °C\n\nスクラップ・シックで印象的なドレス！Stitcher アーマーは、テープと善意で組み立てられているように見えるかもしれませんが、宇宙空間でも安全です。ファンキーな二重襟、豊富な収納、背中のメタルシリンダーに取り付けられた産業用ホースが特徴。	MoMo
item_Desc_doom_combat_medium_backpack_01	アイテムタイプ：ミディアムバックパック\n容量：70k μSCU\nコア互換性：ミディアム、ヘビー\n\nすべての戦利品を手で持ち運ぶのはもうやめよう。Sinkholeバックパックなら、必要なものをすべて収納できる十分なスペースがあります。	MoMo
item_Desc_doom_medium_armor_01_Shared	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-52 / 82 °C\n\n時には、自分のメッセージをはっきりと伝えるために適切なアーマーを身につける必要があります。Clash アーマーが最初に出現したのは、ドレッジが強硬手段に訴えてアーマーを大量生産させたときでした。 以来、みんなを怖がらせています。今では誰もがそれを盗んでいます。Clash は強化されたミディアムプレートが特徴で、スピードを犠牲にすることなくバランスの取れたプロテクションを得ることができます。	MoMo
item_Desc_doom_medium_armor_01_core	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：7.5k μSCU\n適正温度： -52 / 82 °C\nバックパック互換性：ライト、ミディアム\n\n時には、自分のメッセージをはっきりと伝えるために適切なアーマーを身につける必要があります。Clash アーマーが最初に出現したのは、Dredgeが強硬手段に訴えてアーマーを大量生産させたときで、それ以来、このアーマーは皆を怖がらせています。今では誰もがそれを盗んでいます。Clash は強化されたミディアムプレートが特徴で、スピードを犠牲にすることなくバランスの取れたプロテクションを得ることができます。	MoMo
item_Desc_doom_medium_armor_01_legs	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：4.5K μSCU\n適正温度：-52 / 82 °C\n\n時には、自分のメッセージをはっきりと伝えるために適切なアーマーを身につける必要があります。Clash アーマーが最初に出現したのは、ドレッジが強硬手段に訴えてアーマーを大量生産させたときでした。 以来、みんなを怖がらせています。今では誰もがそれを盗んでいます。Clash は強化されたミディアムプレートが特徴で、スピードを犠牲にすることなくバランスの取れたプロテクションを得ることができます。	MoMo
item_Desc_doom_medium_armor_helmet_01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-52 / 82 °C\n\n高品質の廃棄物を使用し、成型されたフェイスプレートで作られたデスヘッド。	MoMo
item_Desc_doom_medium_armor_helmet_02	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-52 / 82 °C\n\n動物の形をした恐ろしいヘルメットで死神になろう。僕らは獣医じゃないし、ただかっこよく見えたんだ。ただ僕らが知っているのは、このヘルメットがかなりの仕打ちに耐え、そんなとき、ひどく格好良く見えるということだけさ。	MoMo
item_Desc_doom_medium_armor_helmet_02_holiday	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-52 / 82 °C\n\nHoliday Butcher ヘルメットで季節を祝おう。Doomsday がデザインしたこのアーマーは、銃撃戦や騒がしいホリデーパーティーなど、あらゆる状況に耐えることができます。カスタムされたアーマープレートの鼻は、軽量ながらプロテクションを提供し、合成のスパイラルホーンは本物よりも耐久性があります。Holiday Butcher は、宇宙一の歪んだギアのエンジニアとしての Doomsday の名声をさらに高めています。	MoMo
item_Desc_eld_shirt_04_iae2023_10	2953 Intergalactic Aerospace Expo 公式シャツで、UEE随一の船の祭典を記念しよう。この紫色のシャツの前面にはIAEのロゴ、背面には小さくIAEのロゴが描かれています。	MoMo
item_Desc_eld_shirt_04_iae2023_19	2953 Intergalactic Aerospace Expo 公式シャツで、UEE随一の船の祭典を記念しよう。この紫色のシャツの前面にはIAEのロゴ、背面には小さくIAEのロゴが描かれています。	MoMo
item_Desc_fta_medium_helmet_01_01_01,P	PH - fta_medium_helmet_01_01_01	-
item_Desc_grin_toxic_jumpsuit_01	TruBarrier ハザード・スーツで有害環境から身を守ろう。TruBarrier ハザード・スーツは、工業用ファブリックで構成され、多層ラミネート・ポリマーでコーティングされているため、機動性を犠牲にすることなく、幅広い化学的防護を提供します。カプセル化されたデザインは、付属のマスクと一緒に着用することで、危険物質との直接接触から全身を保護します。	MoMo
item_Desc_grin_toxic_mask_01	Greycat Industrial の TruBarrier ハザード・マスクは、頭の最も傷つきやすい部分を損傷から守りながら、予期せぬ環境の危険に直面するユーザーをサポートします。付属のジャンプスーツと一緒に着用することで、危険物との直接接触から全身を保護します。	MoMo
item_Desc_grin_utility_medium_helmet_01_01_9tails01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-61 / 91 °C\n \nGreycat Industrial の Aril ヘルメットをオリジナルから改良したバージョン。元々鉱夫用にデザインされた Aril アーマーは、完全に密閉されたヘルメットと高い襟を持ち、首と後頭部をサポートし保護します。一体型のツールベルトと取り付け可能なバックパックには、さまざまなツールや消耗品を収納でき、両手が自由に使えます。Aril アーマーは、好みに合わせて、また現場で識別しやすいように、鮮やかなカラーバリエーションが用意されています。	MoMo
item_Desc_grin_utility_medium_legs_01_01_9tails01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：10k μSCU\n適正温度： -61 / 91 °C\n\nGreycat Industrial の Aril 脚部アーマーに改良を加えたバージョン。元々鉱夫用にデザインされた Aril アーマーには、完全密閉型のヘルメットと高い襟があり、首と後頭部をサポートし保護します。一体化されたツールベルトと取り付け可能なバックパックには、さまざまなツールや消耗品を収納でき、両手が自由に使えます。 Aril アーマーは、好みに合わせて、また現場で識別しやすいように、鮮やかなカラーバリエーションが用意されています。	MoMo
item_Desc_gsb_shoes_05	歩きづらい地形用に設計されたこのブーツは、当社のSureFireグリップ・テクノロジーを採用し、足首のサポートとスチール補強ひもを備え、馴染みのない地面での安定性を確保。アーマーを着用していても快適にフィットすることを保証します。	mossy
item_Desc_gys_helmet_02_01_01	アイテムタイプ：フライトヘルメット\nダメージ軽減率：10%\n適正温度：-25 / 65 °C\n\nGysonはJ-5でまたユニークなソフトシェルヘルメットを開発しました。大きな光学センサーと特大の呼吸装置が印象的な外観を生み出しています。この独特のデザインは宇宙空間にも対応し、適度な防護力を実現しつつも、ヘルメットの軽量化と手頃な価格を実現しています。	mossy
item_Desc_gys_helmet_02_02_01	アイテムタイプ：フライトヘルメット\nダメージ軽減率：10%\n適正温度：-25 / 65 °C\n\nGysonはJ-5でまたユニークなソフトシェルヘルメットを開発しました。大きな光学センサーと特大の呼吸装置が印象的な外観を生み出しています。この独特のデザインは宇宙空間にも対応し、適度な防護力を実現しつつも、ヘルメットの軽量化と手頃な価格を実現しています。このモデルは、今はなきPyrotechnic Amalgamatedのカラーとロゴを採用しています。	mossy
item_Desc_gys_jacket_01_01_01,P	PH - gys_jacket_01_01_01	-
item_Desc_gys_pants_01_01_01,P	PH - gys_pants_01_01_01	-
item_Desc_hdtc_undersuit_01_01_01	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-5 / 50 °C\n\nLamontは上にアーマーを着たくないと思わせるほど見た目が良いものです。軽量プレートと耐久性のある合成繊維をシームレスに融合させた Lamont は、コックピットでも街中でもスタイリッシュで快適です。仕事にも遊びにも適した個人防護ギアで、Hardin Tactical のアドバンテージを手に入れてください。	MoMo
item_Desc_hdtc_utility_light_backpack_01	アイテムタイプ：ライトバックパック\n運搬容量：50k μSCU\nコア互換性：すべて\n\nCataby は Hardin Tactical が開発した、過酷な冒険に耐えるスタイリッシュなバックパックです。丈夫で伸縮性のあるソフトシェルをハードフレームで囲み、2つのジッパー付きポケットで必需品の出し入れが簡単です。MPUV-1Cエディションには、Argo Cargo の 2951 Best in Show 優勝を記念したパッチも付属しています。	MoMo
item_Desc_ksar_light_armor_01	アイテムタイプ：ライトアーマー\nダメージ軽減率：20%\n適正温度：-33 / 63 °C\n\n効果的なアーマースーツが手頃な価格でだなんて、誰が想像できただろう。Kastak Arms の Microid Battle Suit は完璧な入門用アーマーセットです。セラミックプレートが重要な部分を保護し、マイクロ繊維がそれ以外の部分をカバーします。	MoMo
item_Desc_ksar_light_armor_core_01	アイテムタイプ：ライトアーマー\nダメージ軽減率：20%\n運搬容量：5k μSCU\n適正温度： -33 / 63 °C\nバックパック互換性：ライト\n\n効果的なアーマースーツが手頃な価格でだなんて、誰が想像できただろう。Kastak Arms の Microid Battle Suit は完璧な入門用アーマーセットです。セラミックプレートが重要な部分を保護し、マイクロ繊維がそれ以外の部分をカバーします。	MoMo
item_Desc_ksar_light_armor_legs_01	アイテムタイプ：ライトアーマー\nダメージ軽減率：20%\n運搬容量：3k μSCU\n適正温度：-33 / 63 °C\n\n効果的なアーマースーツが手頃な価格でだなんて、誰が想像できただろう。Kastak Arms の Microid Battle Suit は完璧な入門用アーマーセットです。セラミックプレートが重要な部分を保護し、マイクロ繊維がそれ以外の部分をカバーします。	MoMo
item_Desc_ksar_undersuit_01	アイテムタイプ：アンダースーツ\nダメージ軽減率：10%\n適正温度：-30 / 60 °C\n\nこの Kastak Arms のベースラインアンダースーツは、外気からの完全な保護シールと複数のアーマータイプとの互換性を提供します。	MoMo
item_Desc_orig_armor_medium_helmet_01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-61 / 91 °C\n\n100シリーズの洗練されたスタイルにインスパイアされた、 Giocoso は Origin Jumpworks にふさわしいヘルメットです。ワイドなフェイスシールドで優れた周辺視界を確保し、特殊な内部エアフローシステムで熱と湿気を逃がす。100シリーズにちなんで、ヘルメットの背面には、船の尾翼の特徴的なシェイプランゲージが巧みに組み込まれています。	MoMo
item_Desc_outlaw_legacy_armor_heavy_arms_01_01_9tails01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 110 °C\n\nKastak Arms の Citadel 腕部アーマーに改良を加えたバージョン。Kastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。	MoMo
item_Desc_outlaw_legacy_armor_heavy_core_01_01_9tails01	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n運搬容量：4k μSCU\n適正温度： -80 / 110 °C\nバックパック互換性：すべて\n\nKastak Arms の Citadel コアアーマーに改良を加えたバージョン。Kastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。	MoMo
item_Desc_outlaw_legacy_armor_light_arms_01_01_9tails01	アイテムタイプ：ライトアーマー\nダメージ軽減率: 20%\n適正温度：-31 / 61 °C\n\nKastak Arms の Lynx アーマーに改良を加えたバージョン。Lynx コンバットアーマーはあなたの機動力を維持します。ハイテクポリマーで編まれたこのスーツは、危険から素早く逃れるため十分なダメージに耐えることが可能です。このスーツの印象的な外観は、2800年代半ばに広く人気を博した『Fire and Fury』の VID で Seeker が着用したことで有名になりました。	MoMo
item_Desc_outlaw_legacy_armor_light_helmet_01_01_9tails01	アイテムタイプ：ライトアーマー\nダメージ軽減率: 20%\n適正温度：-31 / 61 °C\n\nKastak Arms の Oracle ヘルメットに改良を加えたバージョン。Kastak Arms の Oracle ヘルメットは目の上にダイヤモンドラミネート加工を施した密閉型の強化プレートヘルメットです。宇宙や戦場での安全性を保ちながら、最大限の状況認識を可能にします。	MoMo
item_Desc_outlaw_legacy_armor_medium_helmet_01_01_9tails01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-56 / 86 °C\n\nKastak Arms の Morningstar ヘルメットに改良を加えたバージョン。Morningstar を被る限り弱みなど見せません。この完全密閉型コンバットヘルメットは様々な戦闘状況に耐え、弾道、衝撃、エネルギーなど様々な脅威から身を守ります。	MoMo
item_Desc_outlaw_legacy_armor_medium_legs_01_01_9tails01	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：5.5k μSCU\n適正温度：-56 / 86 °C\n\nKastak Arms の Inquisitor 脚部アーマーに改良を加えたバージョン。強さとスピードを併せ持つ新型 Inquisitor アーマー。強靭でありながら軽量な合金プレートは、強化されたポリファイバー繊維とともに機能し、皮膚を守りながらスピードを落とさない。Kastak Arms の威圧的な美学と組み合わせると、このミディアムアーマーが帝国全土で悪名高いものになった理由がよくわかます。	MoMo
item_Desc_outlaw_legacy_heavy_armor	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 110 °C\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。	MoMo
item_Desc_outlaw_legacy_heavy_armor_arms_02	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 110 °C\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。Citadel-SE は、胸部プレートにスタイリッシュな文字があしらわれ、ナノコンポジット・バリスティックマテリアルの採用により、最高のプロテクションを提供します。	MoMo
item_Desc_outlaw_legacy_heavy_armor_core	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n運搬容量：4k μSCU\n適正温度： -80 / 110 °C\nバックパック互換性：すべて\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。	MoMo
item_Desc_outlaw_legacy_heavy_armor_core_02	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n運搬容量：10.5k μSCU\n適正温度：-80 / 110 °C\nバックパック互換性：すべて\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。Citadel-SE は、胸部プレートにスタイリッシュな文字があしらわれ、ナノコンポジット・バリスティックマテリアルの採用により、最高のプロテクションを提供します。	MoMo
item_Desc_outlaw_legacy_heavy_armor_helmet	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 110 °C\n\nFortifier であなたの最も貴重な資産を守りましょう。非常に過酷な環境を想定したこのヘビーヘルメットは、首と後頭部を保護する追加プレートにより、視界の狭さを補います。	MoMo
item_Desc_outlaw_legacy_heavy_armor_helmet_neoni	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n適正温度：-80 / 110 °C\n\nFortifier ヘルメットの改良版 Neoni で、主君に仕えることなどないことを示しましょう。古代の神話からインスピレーションを得た Kastak Arms Fortifier のこの威嚇的なバリエーションは、悪魔的な塗装、牙だらけの笑み、尖った角が特徴です。保護と威嚇を兼ね備えた、記憶に残るヘルメットです。	MoMo
item_Desc_outlaw_legacy_heavy_armor_legs	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n運搬容量：6.5k μSCU\n適正温度：-80 / 110 °C\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。	MoMo
item_Desc_outlaw_legacy_heavy_armor_legs_02	アイテムタイプ：ヘビーアーマー\nダメージ軽減率：40%\n運搬容量：6.5k μSCU\n適正温度：-80 / 110 °C\n\nKastak Arms の攻撃的なデザインは Citadel で頂点に達しました。幾重にも張り巡らされた強化装甲が最大の安全性を提供し、角張ったシルエットは堂々たる存在感を放ちます。Citadel-SE は、胸部プレートにスタイリッシュな文字があしらわれ、ナノコンポジット・バリスティックマテリアルの採用により、最高のプロテクションを提供します。	MoMo
item_Desc_outlaw_legacy_light_armor	アイテムタイプ：ライトアーマー\nダメージ軽減率: 20%\n適正温度：-31 / 61 °C\n\nLynx コンバットアーマーはあなたの機動力を維持します。ハイテクポリマーで編まれたこのスーツは、危険から素早く逃れるため十分なダメージに耐えることが可能です。このスーツの印象的な外観は、2800年代半ばに広く人気を博した『Fire and Fury』の VID で Seeker が着用したことで有名になりました。	MoMo
item_Desc_outlaw_legacy_light_armor_core	アイテムタイプ：ライトアーマー\nダメージ軽減率：20%\n運搬容量：8k μSCU\n適正温度： -31 / 61 °C\nバックパック互換性：ライト\n\nLynx コンバットアーマーはあなたの機動力を維持します。ハイテクポリマーで編まれたこのスーツは、危険から素早く逃れるため十分なダメージに耐えることが可能です。このスーツの印象的な外観は、2800年代半ばに広く人気を博した『Fire and Fury』の VID で Seeker が着用したことで有名になりました。	MoMo
item_Desc_outlaw_legacy_light_armor_helmet	アイテムタイプ：ライトアーマー\nダメージ軽減率: 20%\n適正温度：-31 / 61 °C\n\nKastak Arms の Oracle ヘルメットに改良を加えたバージョン。Kastak Arms の Oracle ヘルメットは目の上にダイヤモンドラミネート加工を施した密閉型の強化プレートヘルメットです。宇宙や戦場での安全性を保ちながら、最大限の状況認識を可能にします。	MoMo
item_Desc_outlaw_legacy_light_armor_legs	アイテムタイプ：ライトアーマー\nダメージ軽減率：20\n運搬容量：5k μSCU\n適正温度：-31 / 61 °C\n\nLynx コンバットアーマーはあなたの機動力を維持します。ハイテクポリマーで編まれたこのスーツは、危険から素早く逃れるため十分なダメージに耐えることが可能です。このスーツの印象的な外観は、2800年代半ばに広く人気を博した『Fire and Fury』の VID で Seeker が着用したことで有名になりました。	MoMo
item_Desc_outlaw_legacy_medium_armor	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-56 / 86 °C\n\n強さとスピードを併せ持つ新型 Inquisitor アーマー。強靭でありながら軽量な合金プレートは、強化されたポリファイバー繊維とともに機能し、皮膚を守りながらスピードを落とさない。Kastak Arms の威圧的な美学と組み合わせると、このミディアムアーマーが帝国全土で悪名高いものになった理由がよくわかます。	MoMo
item_Desc_outlaw_legacy_medium_armor_core	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n運搬容量：8.5k μSCU\n適正温度：-56 / 86 °C\nバックパック互換性：ライト、ミディアム\n\n強さとスピードを併せ持つ新型 Inquisitor アーマー。強靭でありながら軽量な合金プレートは、強化されたポリファイバー繊維とともに機能し、皮膚を守りながらスピードを落とさない。Kastak Arms の威圧的な美学と組み合わせると、このミディアムアーマーが帝国全土で悪名高いものになった理由がよくわかます。	MoMo
item_Desc_outlaw_legacy_medium_armor_helmet	アイテムタイプ：ミディアムアーマー\nダメージ軽減率：30%\n適正温度：-56 / 86 °C\n\nMorningstar を被る限り弱みなど見せません。この完全密閉型コンバットヘルメットは様々な戦闘状況に耐え、弾道、衝撃、エネルギーなど様々な脅威から身を守ります。	MoMo
